YEAR,STATE,ENERGY SOURCE,NON CLEAN SOURCE,CLEAN SOURCE,GENERATION (Megawatthours)
2015,MT,Petroleum,992852,0,992852
2015,MT,Total,0,58604802,58604802
2015,MT,Wind,0,3929452,3929452
2015,MT,Wood and Wood Derived Fuels,42562,0,42562
2015,NC,Coal,79844335,0,79844335
2015,NC,Hydroelectric Conventional,0,9484008,9484008
2015,NC,Natural Gas,73089192,0,73089192
2015,NC,Nuclear,0,84193522,84193522
2015,NC,Other,1370566,0,1370566
2015,NC,Other Biomass,1088049,0,1088049
2015,NC,Petroleum,869175,0,869175
2015,NC,Pumped Storage,0,188,188
2015,NC,Solar Thermal and Photovoltaic,0,2747158,2747158
2015,NC,Total,0,256776890,256776890
2015,NC,Wood and Wood Derived Fuels,4090697,0,4090697
2015,ND,Coal,55468826,0,55468826
2015,ND,Hydroelectric Conventional,0,4188336,4188336
2015,ND,Natural Gas,1422088,0,1422088
2015,ND,Other,84336,0,84336
2015,ND,Other Biomass,7188,0,7188
2015,ND,Other Gases,78126,0,78126
2015,ND,Petroleum,52917,0,52917
2015,ND,Total,0,74313224,74313224
2015,ND,Wind,0,13011408,13011408
2015,NE,Coal,48370842,0,48370842
2015,NE,Hydroelectric Conventional,0,3369960,3369960
2015,NE,Natural Gas,861461,0,861461
2015,NE,Nuclear,0,20649456,20649456
2015,NE,Other,0,0,0
2015,NE,Other Biomass,141906,0,141906
2015,NE,Petroleum,12230,0,12230
2015,NE,Total,0,79766782,79766782
2015,NE,Wind,0,6360926,6360926
2015,NE,Wood and Wood Derived Fuels,0,0,0
2015,NH,Coal,1873324,0,1873324
2015,NH,Hydroelectric Conventional,0,2540444,2540444
2015,NH,Natural Gas,12103390,0,12103390
2015,NH,Nuclear,0,18968408,18968408
2015,NH,Other,99440,0,99440
2015,NH,Other Biomass,237301,0,237301
2015,NH,Petroleum,351128,0,351128
2015,NH,Total,0,40031787,40031787
2015,NH,Wind,0,846992,846992
2015,NH,Wood and Wood Derived Fuels,3011362,0,3011362
2015,NJ,Coal,3518192,0,3518192
2015,NJ,Hydroelectric Conventional,0,19082,19082
2015,NJ,Natural Gas,73948913,0,73948913
2015,NJ,Nuclear,0,66523520,66523520
2015,NJ,Other,1164986,0,1164986
2015,NJ,Other Biomass,1891387,0,1891387
2015,NJ,Other Gases,442066,0,442066
2015,NJ,Petroleum,749872,0,749872
2015,NJ,Pumped Storage,0,-339154,-339154
2015,NJ,Solar Thermal and Photovoltaic,0,1255780,1255780
2015,NJ,Total,0,149217719,149217719
2015,NJ,Wind,0,43078,43078
2015,NM,Coal,40879064,0,40879064
2015,NM,Geothermal,19350,0,19350
2015,NM,Hydroelectric Conventional,0,198946,198946
2015,NM,Natural Gas,18729248,0,18729248
2015,NM,Other,1330,0,1330
2015,NM,Other Biomass,39146,0,39146
2015,NM,Petroleum,125916,0,125916
2015,NM,Solar Thermal and Photovoltaic,0,1229754,1229754
2015,NM,Total,0,65402796,65402796
2015,NM,Wind,0,4180042,4180042
2015,NV,Coal,5314578,0,5314578
2015,NV,Geothermal,6221008,0,6221008
2015,NV,Hydroelectric Conventional,0,4528272,4528272
2015,NV,Natural Gas,57999027,0,57999027
2015,NV,Other,2026,0,2026
2015,NV,Other Biomass,51390,0,51390
2015,NV,Other Gases,11046,0,11046
2015,NV,Petroleum,31964,0,31964
2015,NV,Solar Thermal and Photovoltaic,0,3314810,3314810
2015,NV,Total,0,78093568,78093568
2015,NV,Wind,0,619448,619448
2015,NY,Coal,4760131,0,4760131
2015,NY,Hydroelectric Conventional,0,52029040,52029040
2015,NY,Natural Gas,113846830,0,113846830
2015,NY,Nuclear,0,89205742,89205742
2015,NY,Other,1837633,0,1837633
2015,NY,Other Biomass,3249542,0,3249542
2015,NY,Other Gases,0,0,0
2015,NY,Petroleum,3784585,0,3784585
2015,NY,Pumped Storage,0,-845624,-845624
2015,NY,Solar Thermal and Photovoltaic,0,201052,201052
2015,NY,Total,0,277255441,277255441
2015,NY,Wind,0,7953960,7953960
2015,NY,Wood and Wood Derived Fuels,1232548,0,1232548
2015,OH,Coal,143419059,0,143419059
2015,OH,Hydroelectric Conventional,0,913338,913338
2015,OH,Natural Gas,56067431,0,56067431
2015,OH,Nuclear,0,34753472,34753472
2015,OH,Other,-6270,0,-6270
2015,OH,Other Biomass,945711,0,945711
2015,OH,Other Gases,1890042,0,1890042
2015,OH,Petroleum,2634054,0,2634054
2015,OH,Solar Thermal and Photovoltaic,0,112144,112144
2015,OH,Total,0,243786803,243786803
2015,OH,Wind,0,2406016,2406016
2015,OH,Wood and Wood Derived Fuels,651804,0,651804
2015,OK,Coal,49734064,0,49734064
2015,OK,Hydroelectric Conventional,0,5327802,5327802
2015,OK,Natural Gas,68572653,0,68572653
2015,OK,Other,22800,0,22800
2015,OK,Other Biomass,182402,0,182402
2015,OK,Petroleum,21624,0,21624
2015,OK,Pumped Storage,0,-144992,-144992
2015,OK,Solar Thermal and Photovoltaic,0,3112,3112
2015,OK,Total,0,152271192,152271192
2015,OK,Wind,0,28061794,28061794
2015,OK,Wood and Wood Derived Fuels,489934,0,489934
2015,OR,Coal,4754718,0,4754718
2015,OR,Geothermal,357608,0,357608
2015,OR,Hydroelectric Conventional,0,62507702,62507702
2015,OR,Natural Gas,32474184,0,32474184
2015,OR,Other,83670,0,83670
2015,OR,Other Biomass,737051,0,737051
2015,OR,Petroleum,12130,0,12130
2015,OR,Solar Thermal and Photovoltaic,0,48416,48416
2015,OR,Total,0,115733070,115733070
2015,OR,Wind,0,13263110,13263110
2015,OR,Wood and Wood Derived Fuels,1494478,0,1494478
2015,PA,Coal,129274466,0,129274466
2015,PA,Hydroelectric Conventional,0,5207408,5207408
2015,PA,Natural Gas,118909310,0,118909310
2015,PA,Nuclear,0,161033504,161033504
2015,PA,Other,1797249,0,1797249
2015,PA,Other Biomass,3868236,0,3868236
2015,PA,Other Gases,840474,0,840474
2015,PA,Petroleum,1458975,0,1458975
2015,PA,Pumped Storage,0,-1017854,-1017854
2015,PA,Solar Thermal and Photovoltaic,0,127788,127788
2015,PA,Total,0,429144581,429144581
2015,PA,Wind,0,6705344,6705344
2015,PA,Wood and Wood Derived Fuels,939684,0,939684
2015,RI,Coal,0,0,0
2015,RI,Hydroelectric Conventional,0,6296,6296
2015,RI,Natural Gas,13171886,0,13171886
2015,RI,Other Biomass,422476,0,422476
2015,RI,Petroleum,228546,0,228546
2015,RI,Solar Thermal and Photovoltaic,0,28702,28702
2015,RI,Total,0,13878038,13878038
2015,RI,Wind,0,20134,20134
2015,SC,Coal,45262346,0,45262346
2015,SC,Hydroelectric Conventional,0,5128720,5128720
2015,SC,Natural Gas,33098613,0,33098613
2015,SC,Nuclear,0,106312640,106312640
2015,SC,Other,97277,0,97277
2015,SC,Other Biomass,372772,0,372772
2015,SC,Petroleum,386390,0,386390
2015,SC,Pumped Storage,0,-1808758,-1808758
2015,SC,Solar Thermal and Photovoltaic,0,8440,8440
2015,SC,Total,0,193064426,193064426
2015,SC,Wood and Wood Derived Fuels,4205987,0,4205987
2015,SD,Coal,2990158,0,2990158
2015,SD,Hydroelectric Conventional,0,9700970,9700970
2015,SD,Natural Gas,1545506,0,1545506
2015,SD,Other,0,0,0
2015,SD,Other Biomass,0,0,0
2015,SD,Petroleum,34406,0,34406
2015,SD,Total,0,19266066,19266066
2015,SD,Wind,0,4995026,4995026
2015,TN,Coal,61172663,0,61172663
2015,TN,Hydroelectric Conventional,0,19162480,19162480
2015,TN,Natural Gas,18647460,0,18647460
2015,TN,Nuclear,0,49920944,49920944
2015,TN,Other,41318,0,41318
2015,TN,Other Biomass,163536,0,163536
2015,TN,Other Gases,23920,0,23920
2015,TN,Petroleum,270267,0,270267
2015,TN,Pumped Storage,0,-1061404,-1061404
2015,TN,Solar Thermal and Photovoltaic,0,152294,152294
2015,TN,Total,0,150429273,150429273
2015,TN,Wind,0,91682,91682
2015,TN,Wood and Wood Derived Fuels,1844110,0,1844110
2015,TX,Coal,243108567,0,243108567
2015,TX,Hydroelectric Conventional,0,1912820,1912820
2015,TX,Natural Gas,475462854,0,475462854
2015,TX,Nuclear,0,78709354,78709354
2015,TX,Other,1468648,0,1468648
2015,TX,Other Biomass,1567290,0,1567290
2015,TX,Other Gases,5158602,0,5158602
2015,TX,Petroleum,483128,0,483128
2015,TX,Solar Thermal and Photovoltaic,0,801518,801518
2015,TX,Total,0,899652673,899652673
2015,TX,Wind,0,89666730,89666730
2015,TX,Wood and Wood Derived Fuels,1313160,0,1313160
2015,UT,Coal,63312978,0,63312978
2015,UT,Geothermal,859034,0,859034
2015,UT,Hydroelectric Conventional,0,1537546,1537546
2015,UT,Natural Gas,16435331,0,16435331
2015,UT,Other,211464,0,211464
2015,UT,Other Biomass,170262,0,170262
2015,UT,Other Gases,16608,0,16608
2015,UT,Petroleum,39465,0,39465
2015,UT,Solar Thermal and Photovoltaic,0,63718,63718
2015,UT,Total,0,83898241,83898241
2015,UT,Wind,0,1251834,1251834
2015,VA,Coal,34462851,0,34462851
2015,VA,Hydroelectric Conventional,0,2316856,2316856
2015,VA,Natural Gas,66568431,0,66568431
2015,VA,Nuclear,0,56120716,56120716
2015,VA,Other,923106,0,923106
2015,VA,Other Biomass,2206063,0,2206063
2015,VA,Petroleum,2215670,0,2215670
2015,VA,Pumped Storage,0,-2072764,-2072764
2015,VA,Total,0,168823184,168823184
2015,VA,Wood and Wood Derived Fuels,6082253,0,6082253
2015,VT,Hydroelectric Conventional,0,2278996,2278996
2015,VT,Natural Gas,2987,0,2987
2015,VT,Other Biomass,37986,0,37986
2015,VT,Petroleum,6112,0,6112
2015,VT,Solar Thermal and Photovoltaic,0,96044,96044
2015,VT,Total,0,3964094,3964094
2015,VT,Wind,0,650730,650730
2015,VT,Wood and Wood Derived Fuels,891240,0,891240
2015,WA,Coal,10103830,0,10103830
2015,WA,Hydroelectric Conventional,0,146809832,146809832
2015,WA,Natural Gas,26091855,0,26091855
2015,WA,Nuclear,0,16321824,16321824
2015,WA,Other,199430,0,199430
2015,WA,Other Biomass,597897,0,597897
2015,WA,Other Gases,790008,0,790008
2015,WA,Petroleum,43342,0,43342
2015,WA,Pumped Storage,0,80042,80042
2015,WA,Solar Thermal and Photovoltaic,0,1580,1580
2015,WA,Total,0,218574916,218574916
2015,WA,Wind,0,14150770,14150770
2015,WA,Wood and Wood Derived Fuels,3384507,0,3384507
2015,WI,Coal,74361094,0,74361094
2015,WI,Hydroelectric Conventional,0,4681362,4681362
2015,WI,Natural Gas,26797551,0,26797551
2015,WI,Nuclear,0,20016366,20016366
2015,WI,Other,125058,0,125058
2015,WI,Other Biomass,1142118,0,1142118
2015,WI,Petroleum,415500,0,415500
2015,WI,Solar Thermal and Photovoltaic,0,2834,2834
2015,WI,Total,0,132720365,132720365
2015,WI,Wind,0,3178762,3178762
2015,WI,Wood and Wood Derived Fuels,1999722,0,1999722
2015,WV,Coal,136112185,0,136112185
2015,WV,Hydroelectric Conventional,0,2770086,2770086
2015,WV,Natural Gas,2607261,0,2607261
2015,WV,Other,0,0,0
2015,WV,Other Biomass,9960,0,9960
2015,WV,Other Gases,58154,0,58154
2015,WV,Petroleum,280428,0,280428
2015,WV,Total,0,144590538,144590538
2015,WV,Wind,0,2752464,2752464
2015,WY,Coal,86182378,0,86182378
2015,WY,Hydroelectric Conventional,0,1736522,1736522
2015,WY,Natural Gas,1444609,0,1444609
2015,WY,Other,155544,0,155544
2015,WY,Other Gases,810772,0,810772
2015,WY,Petroleum,89797,0,89797
2015,WY,Total,0,97933038,97933038
2015,WY,Wind,0,7513416,7513416
2016,AK,Coal,1188278,0,1188278
2016,AK,Hydroelectric Conventional,0,3318304,3318304
2016,AK,Natural Gas,6080974,0,6080974
2016,AK,Other,-4784,0,-4784
2016,AK,Other Biomass,86034,0,86034
2016,AK,Petroleum,1662659,0,1662659
2016,AK,Total,0,12670067,12670067
2016,AK,Wind,0,338602,338602
2016,AK,Wood and Wood Derived Fuels,0,0,0
2016,AL,Coal,68516811,0,68516811
2016,AL,Hydroelectric Conventional,0,13969606,13969606
2016,AL,Natural Gas,115607236,0,115607236
2016,AL,Nuclear,0,79803758,79803758
2016,AL,Other,0,0,0
2016,AL,Other Biomass,76220,0,76220
2016,AL,Other Gases,48106,0,48106
2016,AL,Petroleum,91665,0,91665
2016,AL,Solar Thermal and Photovoltaic,0,62522,62522
2016,AL,Total,0,284770196,284770196
2016,AL,Wood and Wood Derived Fuels,6594272,0,6594272
2016,AR,Coal,47600141,0,47600141
2016,AR,Hydroelectric Conventional,0,7139972,7139972
2016,AR,Natural Gas,36342374,0,36342374
2016,AR,Nuclear,0,26842044,26842044
2016,AR,Other,11274,0,11274
2016,AR,Other Biomass,225414,0,225414
2016,AR,Petroleum,84725,0,84725
2016,AR,Pumped Storage,0,77648,77648
2016,AR,Solar Thermal and Photovoltaic,0,52284,52284
2016,AR,Total,0,120890118,120890118
2016,AR,Wood and Wood Derived Fuels,2514242,0,2514242
2016,AZ,Coal,60806784,0,60806784
2016,AZ,Hydroelectric Conventional,0,14335526,14335526
2016,AZ,Natural Gas,68365616,0,68365616
2016,AZ,Nuclear,0,64754954,64754954
2016,AZ,Other Biomass,76484,0,76484
2016,AZ,Petroleum,103190,0,103190
2016,AZ,Pumped Storage,0,117260,117260
2016,AZ,Solar Thermal and Photovoltaic,0,7531650,7531650
2016,AZ,Total,0,217526899,217526899
2016,AZ,Wind,0,1083164,1083164
2016,AZ,Wood and Wood Derived Fuels,352272,0,352272
2016,CA,Coal,637752,0,637752
2016,CA,Geothermal,22914598,0,22914598
2016,CA,Hydroelectric Conventional,0,57884242,57884242
2016,CA,Natural Gas,194147328,0,194147328
2016,CA,Nuclear,0,37815156,37815156
2016,CA,Other,1331329,0,1331329
2016,CA,Other Biomass,5819860,0,5819860
2016,CA,Other Gases,2853632,0,2853632
2016,CA,Petroleum,351162,0,351162
2016,CA,Pumped Storage,0,-518698,-518698
2016,CA,Solar Thermal and Photovoltaic,0,37613423,37613423
2016,CA,Total,0,393926431,393926431
2016,CA,Wind,0,27018078,27018078
2016,CA,Wood and Wood Derived Fuels,6058570,0,6058570
2016,CO,Coal,59897350,0,59897350
2016,CO,Hydroelectric Conventional,0,3805142,3805142
2016,CO,Natural Gas,25358878,0,25358878
2016,CO,Other,106776,0,106776
2016,CO,Other Biomass,152966,0,152966
2016,CO,Petroleum,13950,0,13950
2016,CO,Pumped Storage,0,-588372,-588372
2016,CO,Solar Thermal and Photovoltaic,0,1076218,1076218
2016,CO,Total,0,108836960,108836960
2016,CO,Wind,0,18842408,18842408
2016,CO,Wood and Wood Derived Fuels,171644,0,171644
2016,CT,Coal,354740,0,354740
2016,CT,Hydroelectric Conventional,0,448290,448290
2016,CT,Natural Gas,35903007,0,35903007
2016,CT,Nuclear,0,33150984,33150984
2016,CT,Other,1154796,0,1154796
2016,CT,Other Biomass,1237676,0,1237676
2016,CT,Petroleum,183470,0,183470
2016,CT,Pumped Storage,0,11174,11174
2016,CT,Solar Thermal and Photovoltaic,0,49036,49036
2016,CT,Total,0,72993120,72993120
2016,CT,Wind,0,25484,25484
2016,CT,Wood and Wood Derived Fuels,474464,0,474464
2016,DC,Natural Gas,45404,0,45404
2016,DC,Other Biomass,105542,0,105542
2016,DC,Petroleum,2002,0,2002
2016,DC,Total,0,152948,152948
2016,DE,Coal,958700,0,958700
2016,DE,Natural Gas,15574938,0,15574938
2016,DE,Other Biomass,135974,0,135974
2016,DE,Other Gases,554954,0,554954
2016,DE,Petroleum,125142,0,125142
2016,DE,Solar Thermal and Photovoltaic,0,102172,102172
2016,DE,Total,0,17462522,17462522
2016,DE,Wind,0,10642,10642
2016,FL,Coal,78858936,0,78858936
2016,FL,Hydroelectric Conventional,0,349102,349102
2016,FL,Natural Gas,316990890,0,316990890
2016,FL,Nuclear,0,58640044,58640044
2016,FL,Other,6301050,0,6301050
2016,FL,Other Biomass,5342564,0,5342564
2016,FL,Other Gases,9432,0,9432
2016,FL,Petroleum,5640606,0,5640606
2016,FL,Solar Thermal and Photovoltaic,0,447966,447966
2016,FL,Total,0,476524301,476524301
2016,FL,Wood and Wood Derived Fuels,3943712,0,3943712
2016,GA,Coal,75780948,0,75780948
2016,GA,Hydroelectric Conventional,0,6745354,6745354
2016,GA,Natural Gas,105724928,0,105724928
2016,GA,Nuclear,0,68961324,68961324
2016,GA,Other,201956,0,201956
2016,GA,Other Biomass,541774,0,541774
2016,GA,Petroleum,423691,0,423691
2016,GA,Pumped Storage,0,-1986048,-1986048
2016,GA,Solar Thermal and Photovoltaic,0,1761846,1761846
2016,GA,Total,0,266760831,266760831
2016,GA,Wood and Wood Derived Fuels,8605058,0,8605058
2016,HI,Coal,2994760,0,2994760
2016,HI,Geothermal,520204,0,520204
2016,HI,Hydroelectric Conventional,0,181698,181698
2016,HI,Other,644178,0,644178
2016,HI,Other Biomass,718932,0,718932
2016,HI,Other Gases,102012,0,102012
2016,HI,Petroleum,13280632,0,13280632
2016,HI,Solar Thermal and Photovoltaic,0,177022,177022
2016,HI,Total,0,19897690,19897690
2016,HI,Wind,0,1278254,1278254
2016,IA,Coal,50396694,0,50396694
2016,IA,Hydroelectric Conventional,0,1833578,1833578
2016,IA,Natural Gas,5921895,0,5921895
2016,IA,Nuclear,0,9405330,9405330
2016,IA,Other,24242,0,24242
2016,IA,Other Biomass,501339,0,501339
2016,IA,Petroleum,555546,0,555546
2016,IA,Solar Thermal and Photovoltaic,0,302,302
2016,IA,Total,0,108785013,108785013
2016,IA,Wind,0,40143998,40143998
2016,IA,Wood and Wood Derived Fuels,2090,0,2090
2016,ID,Coal,58376,0,58376
2016,ID,Geothermal,143990,0,143990
2016,ID,Hydroelectric Conventional,0,18066544,18066544
2016,ID,Natural Gas,6642925,0,6642925
2016,ID,Other,130096,0,130096
2016,ID,Other Biomass,236856,0,236856
2016,ID,Petroleum,366,0,366
2016,ID,Solar Thermal and Photovoltaic,0,59602,59602
2016,ID,Total,0,31321876,31321876
2016,ID,Wind,0,5156830,5156830
2016,ID,Wood and Wood Derived Fuels,826290,0,826290
2016,IL,Coal,118675604,0,118675604
2016,IL,Hydroelectric Conventional,0,265668,265668
2016,IL,Natural Gas,34969382,0,34969382
2016,IL,Nuclear,0,197214076,197214076
2016,IL,Other,547708,0,547708
2016,IL,Other Biomass,934024,0,934024
2016,IL,Other Gases,408306,0,408306
2016,IL,Petroleum,139006,0,139006
2016,IL,Solar Thermal and Photovoltaic,0,97620,97620
2016,IL,Total,0,374578263,374578263
2016,IL,Wind,0,21326868,21326868
2016,IL,Wood and Wood Derived Fuels,0,0,0
2016,IN,Coal,145066161,0,145066161
2016,IN,Hydroelectric Conventional,0,852530,852530
2016,IN,Natural Gas,39991318,0,39991318
2016,IN,Other,726100,0,726100
2016,IN,Other Biomass,865579,0,865579
2016,IN,Other Gases,4544984,0,4544984
2016,IN,Petroleum,1220814,0,1220814
2016,IN,Solar Thermal and Photovoltaic,0,451682,451682
2016,IN,Total,0,203518119,203518119
2016,IN,Wind,0,9798948,9798948
2016,IN,Wood and Wood Derived Fuels,0,0,0
2016,KS,Coal,46192128,0,46192128
2016,KS,Hydroelectric Conventional,0,61076,61076
2016,KS,Natural Gas,4054414,0,4054414
2016,KS,Nuclear,0,16492084,16492084
2016,KS,Other,2,0,2
2016,KS,Other Biomass,117664,0,117664
2016,KS,Petroleum,56648,0,56648
2016,KS,Solar Thermal and Photovoltaic,0,4204,4204
2016,KS,Total,0,95199982,95199982
2016,KS,Wind,0,28221762,28221762
2016,KY,Coal,133644116,0,133644116
2016,KY,Hydroelectric Conventional,0,6955860,6955860
2016,KY,Natural Gas,16456668,0,16456668
2016,KY,Other,99902,0,99902
2016,KY,Other Biomass,209552,0,209552
2016,KY,Petroleum,2437202,0,2437202
2016,KY,Solar Thermal and Photovoltaic,0,23464,23464
2016,KY,Total,0,160547003,160547003
2016,KY,Wood and Wood Derived Fuels,720238,0,720238
2016,LA,Coal,24027298,0,24027298
2016,LA,Hydroelectric Conventional,0,2206046,2206046
2016,LA,Natural Gas,132958285,0,132958285
2016,LA,Nuclear,0,34303652,34303652
2016,LA,Other,1453192,0,1453192
2016,LA,Other Biomass,174668,0,174668
2016,LA,Other Gases,4198140,0,4198140
2016,LA,Petroleum,9638449,0,9638449
2016,LA,Total,0,214537607,214537607
2016,LA,Wood and Wood Derived Fuels,5577878,0,5577878
2016,MA,Coal,3749864,0,3749864
2016,MA,Hydroelectric Conventional,0,1425032,1425032
2016,MA,Natural Gas,42287872,0,42287872
2016,MA,Nuclear,0,10828636,10828636
2016,MA,Other,1715864,0,1715864
2016,MA,Other Biomass,2150661,0,2150661
2016,MA,Petroleum,844563,0,844563
2016,MA,Pumped Storage,0,-1000900,-1000900
2016,MA,Solar Thermal and Photovoltaic,0,1218561,1218561
2016,MA,Total,0,63910043,63910043
2016,MA,Wind,0,432246,432246
2016,MA,Wood and Wood Derived Fuels,257644,0,257644
2016,MD,Coal,27652426,0,27652426
2016,MD,Hydroelectric Conventional,0,2784374,2784374
2016,MD,Natural Gas,10846092,0,10846092
2016,MD,Nuclear,0,29520354,29520354
2016,MD,Other,646121,0,646121
2016,MD,Other Biomass,844058,0,844058
2016,MD,Petroleum,321099,0,321099
2016,MD,Solar Thermal and Photovoltaic,0,417314,417314
2016,MD,Total,0,74333375,74333375
2016,MD,Wind,0,1054228,1054228
2016,MD,Wood and Wood Derived Fuels,247306,0,247306
2016,ME,Coal,139646,0,139646
2016,ME,Hydroelectric Conventional,0,5999376,5999376
2016,ME,Natural Gas,6996680,0,6996680
2016,ME,Other,762757,0,762757
2016,ME,Other Biomass,369853,0,369853
2016,ME,Petroleum,219848,0,219848
2016,ME,Total,0,23028854,23028854
2016,ME,Wind,0,3334206,3334206
2016,ME,Wood and Wood Derived Fuels,5206491,0,5206491
2016,MI,Coal,81053745,0,81053745
2016,MI,Hydroelectric Conventional,0,3128710,3128710
2016,MI,Natural Gas,58590307,0,58590307
2016,MI,Nuclear,0,63103420,63103420
2016,MI,Other,603291,0,603291
2016,MI,Other Biomass,1945192,0,1945192
2016,MI,Other Gases,3229244,0,3229244
2016,MI,Petroleum,1637958,0,1637958
2016,MI,Pumped Storage,0,-1503300,-1503300
2016,MI,Solar Thermal and Photovoltaic,0,18470,18470
2016,MI,Total,0,224243579,224243579
2016,MI,Wind,0,9391566,9391566
2016,MI,Wood and Wood Derived Fuels,3044977,0,3044977
2016,MN,Coal,46412578,0,46412578
2016,MN,Hydroelectric Conventional,0,2417004,2417004
2016,MN,Natural Gas,17856152,0,17856152
2016,MN,Nuclear,0,27721632,27721632
2016,MN,Other,814860,0,814860
2016,MN,Other Biomass,1348644,0,1348644
2016,MN,Petroleum,64054,0,64054
2016,MN,Solar Thermal and Photovoltaic,0,20214,20214
2016,MN,Total,0,118957505,118957505
2016,MN,Wind,0,19866974,19866974
2016,MN,Wood and Wood Derived Fuels,2435394,0,2435394
2016,MO,Coal,120643779,0,120643779
2016,MO,Hydroelectric Conventional,0,2536946,2536946
2016,MO,Natural Gas,12063137,0,12063137
2016,MO,Nuclear,0,18860358,18860358
2016,MO,Other,17958,0,17958
2016,MO,Other Biomass,182952,0,182952
2016,MO,Petroleum,156032,0,156032
2016,MO,Pumped Storage,0,358402,358402
2016,MO,Solar Thermal and Photovoltaic,0,65368,65368
2016,MO,Total,0,157223026,157223026
2016,MO,Wind,0,2243766,2243766
2016,MO,Wood and Wood Derived Fuels,94326,0,94326
2016,MS,Coal,10684052,0,10684052
2016,MS,Natural Gas,100189478,0,100189478
2016,MS,Nuclear,0,11794544,11794544
2016,MS,Other,10544,0,10544
2016,MS,Other Biomass,22838,0,22838
2016,MS,Petroleum,35570,0,35570
2016,MS,Solar Thermal and Photovoltaic,0,0,0
2016,MS,Total,0,125762590,125762590
2016,MS,Wood and Wood Derived Fuels,3025562,0,3025562
2016,MT,Coal,28538444,0,28538444
2016,MT,Hydroelectric Conventional,0,20165058,20165058
2016,MT,Natural Gas,952122,0,952122
2016,MT,Other,653736,0,653736
2016,MT,Other Gases,17172,0,17172
2016,MT,Petroleum,919846,0,919846
2016,MT,Total,0,55567058,55567058
2016,MT,Wind,0,4280382,4280382
2016,MT,Wood and Wood Derived Fuels,40300,0,40300
2016,NC,Coal,74871560,0,74871560
2016,NC,Hydroelectric Conventional,0,8834372,8834372
2016,NC,Natural Gas,78502204,0,78502204
2016,NC,Nuclear,0,85572174,85572174
2016,NC,Other,1309076,0,1309076
2016,NC,Other Biomass,1191729,0,1191729
2016,NC,Petroleum,502387,0,502387
2016,NC,Pumped Storage,0,0,0
2016,NC,Solar Thermal and Photovoltaic,0,6842256,6842256
2016,NC,Total,0,261558314,261558314
2016,NC,Wind,0,12466,12466
2016,NC,Wood and Wood Derived Fuels,3920090,0,3920090
2016,ND,Coal,53160700,0,53160700
2016,ND,Hydroelectric Conventional,0,3824010,3824010
2016,ND,Natural Gas,2142214,0,2142214
2016,ND,Other,90214,0,90214
2016,ND,Other Biomass,11212,0,11212
2016,ND,Other Gases,80492,0,80492
2016,ND,Petroleum,60217,0,60217
2016,ND,Total,0,75712904,75712904
2016,ND,Wind,0,16343844,16343844
2016,NE,Coal,43795430,0,43795430
2016,NE,Hydroelectric Conventional,0,1712816,1712816
2016,NE,Natural Gas,1075820,0,1075820
2016,NE,Nuclear,0,18701182,18701182
2016,NE,Other,0,0,0
2016,NE,Other Biomass,195635,0,195635
2016,NE,Petroleum,-35880,0,-35880
2016,NE,Solar Thermal and Photovoltaic,0,7962,7962
2016,NE,Total,0,73049738,73049738
2016,NE,Wind,0,7596774,7596774
2016,NE,Wood and Wood Derived Fuels,0,0,0
2016,NH,Coal,844034,0,844034
2016,NH,Hydroelectric Conventional,0,2290772,2290772
2016,NH,Natural Gas,9488872,0,9488872
2016,NH,Nuclear,0,21522326,21522326
2016,NH,Other,98002,0,98002
2016,NH,Other Biomass,249880,0,249880
2016,NH,Petroleum,77596,0,77596
2016,NH,Total,0,38564986,38564986
2016,NH,Wind,0,864648,864648
2016,NH,Wood and Wood Derived Fuels,3128856,0,3128856
2016,NJ,Coal,2629082,0,2629082
2016,NJ,Hydroelectric Conventional,0,18956,18956
2016,NJ,Natural Gas,87614907,0,87614907
2016,NJ,Nuclear,0,59770374,59770374
2016,NJ,Other,1213931,0,1213931
2016,NJ,Other Biomass,1965556,0,1965556
2016,NJ,Other Gases,414336,0,414336
2016,NJ,Petroleum,292252,0,292252
2016,NJ,Pumped Storage,0,-408026,-408026
2016,NJ,Solar Thermal and Photovoltaic,0,1669757,1669757
2016,NJ,Total,0,155222806,155222806
2016,NJ,Wind,0,41682,41682
2016,NM,Coal,36730540,0,36730540
2016,NM,Geothermal,28436,0,28436
2016,NM,Hydroelectric Conventional,0,295944,295944
2016,NM,Natural Gas,19915105,0,19915105
2016,NM,Other,558,0,558
2016,NM,Other Biomass,35626,0,35626
2016,NM,Petroleum,103366,0,103366
2016,NM,Solar Thermal and Photovoltaic,0,1503672,1503672
2016,NM,Total,0,65824090,65824090
2016,NM,Wind,0,7210842,7210842
2016,NV,Coal,4333662,0,4333662
2016,NV,Geothermal,6706798,0,6706798
2016,NV,Hydroelectric Conventional,0,3578438,3578438
2016,NV,Natural Gas,57843223,0,57843223
2016,NV,Other,42056,0,42056
2016,NV,Other Biomass,110528,0,110528
2016,NV,Other Gases,1484,0,1484
2016,NV,Petroleum,21970,0,21970
2016,NV,Solar Thermal and Photovoltaic,0,6248120,6248120
2016,NV,Total,0,79574010,79574010
2016,NV,Wind,0,687730,687730
2016,NY,Coal,3540476,0,3540476
2016,NY,Hydroelectric Conventional,0,53776468,53776468
2016,NY,Natural Gas,113586672,0,113586672
2016,NY,Nuclear,0,83141980,83141980
